tournament_name,surface,draw_size,tournament_level,tournament_date,season,round,best_of,winner_id,winner_name,loser_id,loser_name,winner_age,winner_ht,winner_hand,winner_ioc,winner_seed,winner_entry,winner_rank,winner_rank_points,loser_age,loser_ht,loser_hand,loser_ioc,loser_seed,loser_entry,loser_rank,loser_rank_points,tournament_year,rank_diff,log_winner_rank_points,log_loser_rank_points,log_rank_points_diff,age_diff,round_order
Vienna,Hard,32,A,2021-10-25,2021,QF,3,206173,Jannik Sinner,134770,Casper Ruud,20.1,191.0,R,ITA,7.0,,11.0,3260.0,22.8,183.0,R,NOR,4.0,,8.0,3615.0,2021,-3.0,8.089789175789319,8.193123721512068,-0.10333454572274903,-2.6999999999999993,5.0
Vienna,Hard,32,A,2021-10-25,2021,QF,3,126207,Frances Tiafoe,106043,Diego Schwartzman,23.7,188.0,R,USA,,Q,49.0,1192.0,29.1,170.0,R,ARG,8.0,,16.0,2693.0,2021,-33.0,7.084226422097916,7.898782356970309,-0.8145559348723932,-5.400000000000002,5.0
Vienna,Hard,32,A,2021-10-25,2021,SF,3,100644,Alexander Zverev,207989,Carlos Alcaraz,24.5,198.0,R,GER,2.0,,4.0,6680.0,18.4,183.0,R,ESP,,,42.0,1355.0,2021,38.0,8.807022955925477,7.212294468500341,1.5947284874251366,6.100000000000001,6.0
Vienna,Hard,32,A,2021-10-25,2021,SF,3,126207,Frances Tiafoe,206173,Jannik Sinner,23.7,188.0,R,USA,,Q,49.0,1192.0,20.1,191.0,R,ITA,7.0,,11.0,3260.0,2021,-38.0,7.084226422097916,8.089789175789319,-1.005562753691403,3.599999999999998,6.0
Vienna,Hard,32,A,2021-10-25,2021,F,3,100644,Alexander Zverev,126207,Frances Tiafoe,24.5,198.0,R,GER,2.0,,4.0,6680.0,23.7,188.0,R,USA,,Q,49.0,1192.0,2021,45.0,8.807022955925477,7.084226422097916,1.7227965338275615,0.8000000000000007,7.0
Metz,Hard,32,A,2021-09-20,2021,R32,3,144707,Mikael Ymer,105526,Jan Lennard Struff,23.0,183.0,R,SWE,,Alt,75.0,960.0,31.4,193.0,R,GER,,,55.0,1208.0,2021,-20.0,6.8679744089702925,7.097548850614793,-0.22957444164450003,-8.399999999999999,3.0
Metz,Hard,32,A,2021-09-20,2021,R32,3,208029,Holger Rune,126523,Bernabe Zapata Miralles,18.3,188.0,R,DEN,,Q,133.0,589.0,24.6,183.0,R,ESP,,LL,119.0,661.0,2021,-14.0,6.380122536899765,6.495265555937008,-0.11514301903724355,-6.300000000000001,3.0
Metz,Hard,32,A,2021-09-20,2021,R32,3,132283,Lorenzo Sonego,105916,Marton Fucsovics,26.3,191.0,R,ITA,5.0,,24.0,2090.0,29.6,188.0,R,HUN,,,41.0,1459.0,2021,17.0,7.645397699428633,7.286191714702382,0.359205984726251,-3.3000000000000007,3.0
Metz,Hard,32,A,2021-09-20,2021,R32,3,104259,Philipp Kohlschreiber,106065,Marco Cecchinato,37.9,178.0,R,GER,,LL,107.0,736.0,28.9,185.0,R,ITA,,,83.0,896.0,2021,-24.0,6.602587892189336,6.799055862058796,-0.19646796986945958,9.0,3.0
Metz,Hard,32,A,2021-09-20,2021,R32,3,200221,Alejandro Davidovich Fokina,104468,Gilles Simon,22.2,183.0,R,ESP,,,45.0,1415.0,36.7,183.0,R,FRA,,PR,99.0,764.0,2021,54.0,7.255591274253665,6.639875833826536,0.6157154404271292,-14.500000000000004,3.0
Metz,Hard,32,A,2021-09-20,2021,R32,3,105932,Nikoloz Basilashvili,126149,Gianluca Mager,29.5,185.0,R,GEO,8.0,,36.0,1556.0,26.8,188.0,R,ITA,,,78.0,925.0,2021,42.0,7.350516171833998,6.8308742346461795,0.5196419371878189,2.6999999999999993,3.0
Metz,Hard,32,A,2021-09-20,2021,R32,3,111575,Karen Khachanov,124186,Alexandre Muller,25.3,198.0,R,RUS,7.0,,27.0,1965.0,24.6,183.0,R,FRA,,Q,203.0,324.0,2021,176.0,7.583756300707112,5.783825182329737,1.7999311183773745,0.6999999999999993,3.0
Metz,Hard,32,A,2021-09-20,2021,R32,3,105376,Peter Gojowczyk,126156,Antoine Hoang,32.1,188.0,R,GER,,Q,101.0,758.0,25.8,183.0,R,FRA,,LL,155.0,466.0,2021,54.0,6.63200177739563,6.1463292576688975,0.48567251972673287,6.300000000000001,3.0
Metz,Hard,32,A,2021-09-20,2021,R32,3,106218,Marcos Giron,126239,Arthur Rinderknech,28.1,180.0,R,USA,,,69.0,982.0,26.1,196.0,R,FRA,,,74.0,965.0,2021,5.0,6.890609120147166,6.873163834212518,0.01744528593464878,2.0,3.0
Metz,Hard,32,A,2021-09-20,2021,R32,3,104918,Andy Murray,200005,Ugo Humbert,34.3,191.0,R,GBR,,WC,113.0,706.0,23.2,188.0,L,FRA,6.0,,26.0,2045.0,2021,-87.0,6.561030665896573,7.6236419465115715,-1.0626112806149983,11.099999999999998,3.0
Metz,Hard,32,A,2021-09-20,2021,R32,3,105577,Vasek Pospisil,106296,Gregoire Barrere,31.2,193.0,R,CAN,,,66.0,990.0,27.5,183.0,R,FRA,,WC,151.0,493.0,2021,85.0,6.898714534329988,6.202535517187923,0.6961790171420654,3.6999999999999993,3.0
Metz,Hard,32,A,2021-09-20,2021,R32,3,106298,Lucas Pouille,111790,Brayden Schnur,27.5,185.0,R,FRA,,WC,142.0,540.0,26.2,193.0,R,CAN,,Q,233.0,278.0,2021,91.0,6.293419278846481,5.631211781821365,0.6622074970251157,1.3000000000000007,3.0
Metz,Hard,32,A,2021-09-20,2021,R16,3,105807,Pablo Carreno Busta,144707,Mikael Ymer,30.1,188.0,R,ESP,2.0,,16.0,2650.0,23.0,183.0,R,SWE,,Alt,75.0,960.0,2021,59.0,7.8826922062890254,6.8679744089702925,1.014717797318733,7.100000000000001,4.0
Metz,Hard,32,A,2021-09-20,2021,R16,3,208029,Holger Rune,132283,Lorenzo Sonego,18.3,188.0,R,DEN,,Q,133.0,589.0,26.3,191.0,R,ITA,5.0,,24.0,2090.0,2021,-109.0,6.380122536899765,7.645397699428633,-1.2652751625288685,-8.0,4.0
Metz,Hard,32,A,2021-09-20,2021,R16,3,104792,Gael Monfils,104259,Philipp Kohlschreiber,35.0,193.0,R,FRA,3.0,,20.0,2233.0,37.9,178.0,R,GER,,LL,107.0,736.0,2021,87.0,7.711548979629146,6.602587892189336,1.10896108743981,-2.8999999999999986,4.0
Metz,Hard,32,A,2021-09-20,2021,R16,3,105932,Nikoloz Basilashvili,200221,Alejandro Davidovich Fokina,29.5,185.0,R,GEO,8.0,,36.0,1556.0,22.2,183.0,R,ESP,,,45.0,1415.0,2021,9.0,7.350516171833998,7.255591274253665,0.0949248975803334,7.300000000000001,4.0
Metz,Hard,32,A,2021-09-20,2021,R16,3,105376,Peter Gojowczyk,111575,Karen Khachanov,32.1,188.0,R,GER,,Q,101.0,758.0,25.3,198.0,R,RUS,7.0,,27.0,1965.0,2021,-74.0,6.63200177739563,7.583756300707112,-0.9517545233114815,6.800000000000001,4.0
Metz,Hard,32,A,2021-09-20,2021,R16,3,106218,Marcos Giron,200282,Alex De Minaur,28.1,180.0,R,USA,,,69.0,982.0,22.5,183.0,R,AUS,4.0,,21.0,2218.0,2021,-48.0,6.890609120147166,7.704811922932594,-0.8142028027854273,5.600000000000001,4.0
Metz,Hard,32,A,2021-09-20,2021,R16,3,104918,Andy Murray,105577,Vasek Pospisil,34.3,191.0,R,GBR,,WC,113.0,706.0,31.2,193.0,R,CAN,,,66.0,990.0,2021,-47.0,6.561030665896573,6.898714534329988,-0.33768386843341514,3.099999999999998,4.0
Metz,Hard,32,A,2021-09-20,2021,R16,3,128034,Hubert Hurkacz,106298,Lucas Pouille,24.6,196.0,R,POL,1.0,,13.0,3128.0,27.5,185.0,R,FRA,,WC,142.0,540.0,2021,129.0,8.048468743668883,6.293419278846481,1.7550494648224015,-2.8999999999999986,4.0
Metz,Hard,32,A,2021-09-20,2021,QF,3,105807,Pablo Carreno Busta,208029,Holger Rune,30.1,188.0,R,ESP,2.0,,16.0,2650.0,18.3,188.0,R,DEN,,Q,133.0,589.0,2021,117.0,7.8826922062890254,6.380122536899765,1.5025696693892607,11.8,5.0
Metz,Hard,32,A,2021-09-20,2021,QF,3,104792,Gael Monfils,105932,Nikoloz Basilashvili,35.0,193.0,R,FRA,3.0,,20.0,2233.0,29.5,185.0,R,GEO,8.0,,36.0,1556.0,2021,16.0,7.711548979629146,7.350516171833998,0.3610328077951479,5.5,5.0
Metz,Hard,32,A,2021-09-20,2021,QF,3,105376,Peter Gojowczyk,106218,Marcos Giron,32.1,188.0,R,GER,,Q,101.0,758.0,28.1,180.0,R,USA,,,69.0,982.0,2021,-32.0,6.63200177739563,6.890609120147166,-0.2586073427515361,4.0,5.0
Metz,Hard,32,A,2021-09-20,2021,QF,3,128034,Hubert Hurkacz,104918,Andy Murray,24.6,196.0,R,POL,1.0,,13.0,3128.0,34.3,191.0,R,GBR,,WC,113.0,706.0,2021,100.0,8.048468743668883,6.561030665896573,1.4874380777723095,-9.699999999999996,5.0
Metz,Hard,32,A,2021-09-20,2021,SF,3,105807,Pablo Carreno Busta,104792,Gael Monfils,30.1,188.0,R,ESP,2.0,,16.0,2650.0,35.0,193.0,R,FRA,3.0,,20.0,2233.0,2021,4.0,7.8826922062890254,7.711548979629146,0.17114322665987913,-4.899999999999999,6.0
Metz,Hard,32,A,2021-09-20,2021,SF,3,128034,Hubert Hurkacz,105376,Peter Gojowczyk,24.6,196.0,R,POL,1.0,,13.0,3128.0,32.1,188.0,R,GER,,Q,101.0,758.0,2021,88.0,8.048468743668883,6.63200177739563,1.4164669662732523,-7.5,6.0
Metz,Hard,32,A,2021-09-20,2021,F,3,128034,Hubert Hurkacz,105807,Pablo Carreno Busta,24.6,196.0,R,POL,1.0,,13.0,3128.0,30.1,188.0,R,ESP,2.0,,16.0,2650.0,2021,3.0,8.048468743668883,7.8826922062890254,0.1657765373798572,-5.5,7.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,125802,Ilya Ivashka,105077,Albert Ramos,27.6,193.0,R,BLR,,,46.0,1253.0,33.7,188.0,L,ESP,,,44.0,1294.0,2021,-2.0,7.134093721192866,7.166265974133638,-0.03217225294077153,-6.100000000000001,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,105227,Marin Cilic,200221,Alejandro Davidovich Fokina,33.0,198.0,R,CRO,,,28.0,1755.0,22.4,183.0,R,ESP,,,45.0,1255.0,2021,17.0,7.470793774195062,7.135687347028144,0.3351064271669184,10.600000000000001,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,200624,Sebastian Korda,106234,Aslan Karatsev,21.3,196.0,R,USA,,,39.0,1474.0,28.1,185.0,R,RUS,13.0,,16.0,2392.0,2021,-23.0,7.29641326877392,7.780303087908373,-0.48388981913445317,-6.800000000000001,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,105807,Pablo Carreno Busta,105332,Benoit Paire,30.3,188.0,R,ESP,12.0,,17.0,2365.0,32.4,196.0,R,FRA,,,47.0,1245.0,2021,30.0,7.768956044538332,7.1276936993473985,0.6412623451909338,-2.099999999999998,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,200384,Hugo Gaston,126239,Arthur Rinderknech,21.0,173.0,L,FRA,,Q,103.0,722.0,26.2,196.0,R,FRA,,WC,62.0,1000.0,2021,-41.0,6.583409222158765,6.90875477931522,-0.32534555715645563,-5.199999999999999,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,207989,Carlos Alcaraz,105732,Pierre Hugues Herbert,18.4,183.0,R,ESP,,,35.0,1529.0,30.6,188.0,R,FRA,,WC,99.0,748.0,2021,64.0,7.333023014386481,6.618738983517219,0.714284030869262,-12.200000000000003,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,105583,Dusan Lajovic,111456,Mackenzie Mcdonald,31.3,183.0,R,SRB,,,34.0,1566.0,26.5,178.0,R,USA,,,54.0,1089.0,2021,20.0,7.356918242356021,6.993932975223189,0.3629852671328315,4.800000000000001,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,111575,Karen Khachanov,144707,Mikael Ymer,25.4,198.0,R,RUS,,,31.0,1706.0,23.1,183.0,R,SWE,,Q,97.0,757.0,2021,66.0,7.442492722794441,6.630683385642372,0.8118093371520692,2.299999999999997,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,105777,Grigor Dimitrov,104755,Richard Gasquet,30.4,191.0,R,BUL,16.0,,30.0,1721.0,35.3,183.0,R,FRA,,WC,74.0,899.0,2021,44.0,7.451241684987676,6.802394763324311,0.648846921663365,-4.899999999999999,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,106043,Diego Schwartzman,105357,John Millman,29.2,170.0,R,ARG,11.0,,15.0,2760.0,32.3,183.0,R,AUS,,,73.0,900.0,2021,58.0,7.923348211930154,6.803505257608338,1.1198429543218165,-3.099999999999998,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,106218,Marcos Giron,126207,Frances Tiafoe,28.2,180.0,R,USA,,Q,57.0,1034.0,23.7,188.0,R,USA,,,41.0,1422.0,2021,-16.0,6.942156705699469,7.260522598089852,-0.31836589239038293,4.5,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,122330,Alexander Bublik,105554,Daniel Evans,24.3,196.0,R,KAZ,,,36.0,1516.0,31.4,175.0,R,GBR,,,24.0,1917.0,2021,-12.0,7.324489979348532,7.559038255443384,-0.23454827609485207,-7.099999999999998,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,126205,Tommy Paul,105526,Jan Lennard Struff,24.4,185.0,R,USA,,Q,53.0,1103.0,31.5,193.0,R,GER,,,50.0,1156.0,2021,-3.0,7.00669522683704,7.053585727193677,-0.046890500356636444,-7.100000000000001,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,136440,Dominik Koepfer,104918,Andy Murray,27.5,180.0,L,GER,,LL,58.0,1015.0,34.4,191.0,R,GBR,,WC,144.0,476.0,2021,86.0,6.923628628138427,6.1675164908883415,0.7561121372500859,-6.899999999999999,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,200000,Felix Auger Aliassime,126149,Gianluca Mager,21.2,193.0,R,CAN,9.0,,11.0,3263.0,26.9,188.0,R,ITA,,Q,66.0,959.0,2021,55.0,8.090708716083997,6.866933284461882,1.2237754316221148,-5.699999999999999,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,105902,James Duckworth,105138,Roberto Bautista Agut,29.7,183.0,R,AUS,,,55.0,1076.0,33.5,183.0,R,ESP,14.0,,20.0,2260.0,2021,-35.0,6.981934677156389,7.72356247227797,-0.7416277951215813,-3.8000000000000007,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,207518,Lorenzo Musetti,111513,Laslo Djere,19.6,185.0,R,ITA,,LL,67.0,958.0,26.4,188.0,R,SRB,,,51.0,1137.0,2021,-16.0,6.8658910748834385,7.037027614686276,-0.17113653980283772,-6.799999999999997,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,200615,Alexei Popyrin,200282,Alex De Minaur,22.2,196.0,R,AUS,,LL,71.0,912.0,22.7,183.0,R,AUS,,,32.0,1676.0,2021,-39.0,6.816735880594968,7.424761761823209,-0.6080258812282411,-0.5,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,126203,Taylor Fritz,132283,Lorenzo Sonego,24.0,196.0,R,USA,,,26.0,1890.0,26.4,191.0,R,ITA,,,27.0,1860.0,2021,1.0,7.544861068658458,7.528869256642251,0.015991812016206808,-2.3999999999999986,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,124187,Reilly Opelka,105936,Filip Krajinovic,24.1,211.0,R,USA,,,25.0,1891.0,29.6,185.0,R,SRB,,,42.0,1402.0,2021,17.0,7.545389749611823,7.246368080102461,0.2990216695093624,-5.5,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,111815,Cameron Norrie,105643,Federico Delbonis,26.1,188.0,L,GBR,10.0,,13.0,2900.0,31.0,193.0,L,ARG,,,43.0,1370.0,2021,30.0,7.972810784121404,7.223295679562314,0.74951510455909,-4.899999999999999,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,104792,Gael Monfils,200175,Miomir Kecmanovic,35.1,193.0,R,FRA,15.0,,22.0,2078.0,22.1,183.0,R,SRB,,Q,69.0,926.0,2021,47.0,7.639642287858013,6.831953565565855,0.8076887222921583,13.0,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,105173,Adrian Mannarino,105932,Nikoloz Basilashvili,33.3,180.0,L,FRA,,,59.0,1004.0,29.6,185.0,R,GEO,,,21.0,2101.0,2021,-38.0,6.912742820493176,7.650644551436897,-0.7379017309437206,3.6999999999999957,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R64,3,105916,Marton Fucsovics,104926,Fabio Fognini,29.7,188.0,R,HUN,,,40.0,1439.0,34.4,178.0,R,ITA,,,37.0,1484.0,2021,-3.0,7.272398392570047,7.3031700512368,-0.030771658666753687,-4.699999999999999,2.0
Paris Masters,Hard,64,M,2021-11-01,2021,R32,3,106421,Daniil Medvedev,125802,Ilya Ivashka,25.7,198.0,R,RUS,2.0,,2.0,9540.0,27.6,193.0,R,BLR,,,46.0,1253.0,2021,44.0,9.163353580751846,7.134093721192866,2.0292598595589793,-1.9000000000000021,3.0
Paris Masters,Hard,64,M,2021-11-01,2021,R32,3,200624,Sebastian Korda,105227,Marin Cilic,21.3,196.0,R,USA,,,39.0,1474.0,33.0,198.0,R,CRO,,,28.0,1755.0,2021,-11.0,7.29641326877392,7.470793774195062,-0.17438050542114247,-11.7,3.0
Paris Masters,Hard,64,M,2021-11-01,2021,R32,3,200384,Hugo Gaston,105807,Pablo Carreno Busta,21.0,173.0,L,FRA,,Q,103.0,722.0,30.3,188.0,R,ESP,12.0,,17.0,2365.0,2021,-86.0,6.583409222158765,7.768956044538332,-1.1855468223795675,-9.3,3.0
Paris Masters,Hard,64,M,2021-11-01,2021,R32,3,207989,Carlos Alcaraz,206173,Jannik Sinner,18.4,183.0,R,ESP,,,35.0,1529.0,20.2,191.0,R,ITA,8.0,,9.0,3395.0,2021,-26.0,7.333023014386481,8.130353547431238,-0.7973305330447564,-1.8000000000000007,3.0
Paris Masters,Hard,64,M,2021-11-01,2021,R32,3,100644,Alexander Zverev,105583,Dusan Lajovic,24.5,198.0,R,GER,4.0,,4.0,7180.0,31.3,183.0,R,SRB,,,34.0,1566.0,2021,30.0,8.879193928110318,7.356918242356021,1.5222756857542974,-6.800000000000001,3.0
Paris Masters,Hard,64,M,2021-11-01,2021,R32,3,105777,Grigor Dimitrov,111575,Karen Khachanov,30.4,191.0,R,BUL,16.0,,30.0,1721.0,25.4,198.0,R,RUS,,,31.0,1706.0,2021,1.0,7.451241684987676,7.442492722794441,0.008748962193235066,5.0,3.0
Paris Masters,Hard,64,M,2021-11-01,2021,R32,3,106218,Marcos Giron,106043,Diego Schwartzman,28.2,180.0,R,USA,,Q,57.0,1034.0,29.2,170.0,R,ARG,11.0,,15.0,2760.0,2021,-42.0,6.942156705699469,7.923348211930154,-0.9811915062306849,-1.0,3.0
Paris Masters,Hard,64,M,2021-11-01,2021,R32,3,134770,Casper Ruud,122330,Alexander Bublik,22.8,183.0,R,NOR,6.0,,8.0,3670.0,24.3,196.0,R,KAZ,,,36.0,1516.0,2021,28.0,8.208219383496834,7.324489979348532,0.8837294041483021,-1.5,3.0
Paris Masters,Hard,64,M,2021-11-01,2021,R32,3,128034,Hubert Hurkacz,126205,Tommy Paul,24.7,196.0,R,POL,7.0,,10.0,3366.0,24.4,185.0,R,USA,,Q,53.0,1103.0,2021,43.0,8.121777419161074,7.00669522683704,1.1150821923240333,0.3000000000000007,3.0
Paris Masters,Hard,64,M,2021-11-01,2021,R32,3,136440,Dominik Koepfer,200000,Felix Auger Aliassime,27.5,180.0,L,GER,,LL,58.0,1015.0,21.2,193.0,R,CAN,9.0,,11.0,3263.0,2021,-47.0,6.923628628138427,8.090708716083997,-1.1670800879455694,6.300000000000001,3.0
Paris Masters,Hard,64,M,2021-11-01,2021,R32,3,105902,James Duckworth,207518,Lorenzo Musetti,29.7,183.0,R,AUS,,,55.0,1076.0,19.6,185.0,R,ITA,,LL,67.0,958.0,2021,12.0,6.981934677156389,6.8658910748834385,0.11604360227295007,10.099999999999998,3.0
Paris Masters,Hard,64,M,2021-11-01,2021,R32,3,200615,Alexei Popyrin,126774,Stefanos Tsitsipas,22.2,196.0,R,AUS,,LL,71.0,912.0,23.2,193.0,R,GRE,3.0,,3.0,7840.0,2021,-68.0,6.816735880594968,8.967121656230923,-2.1503857756359546,-1.0,3.0
Paris Masters,Hard,64,M,2021-11-01,2021,R32,3,126203,Taylor Fritz,126094,Andrey Rublev,24.0,196.0,R,USA,,,26.0,1890.0,24.0,188.0,R,RUS,5.0,,6.0,5150.0,2021,-20.0,7.544861068658458,8.546946149565585,-1.0020850809071273,0.0,3.0
Paris Masters,Hard,64,M,2021-11-01,2021,R32,3,111815,Cameron Norrie,124187,Reilly Opelka,26.1,188.0,L,GBR,10.0,,13.0,2900.0,24.1,211.0,R,USA,,,25.0,1891.0,2021,12.0,7.972810784121404,7.545389749611823,0.4274210345095808,2.0,3.0
Paris Masters,Hard,64,M,2021-11-01,2021,R32,3,104792,Gael Monfils,105173,Adrian Mannarino,35.1,193.0,R,FRA,15.0,,22.0,2078.0,33.3,180.0,L,FRA,,,59.0,1004.0,2021,37.0,7.639642287858013,6.912742820493176,0.726899467364837,1.8000000000000043,3.0
Paris Masters,Hard,64,M,2021-11-01,2021,R32,3,104925,Novak Djokovic,105916,Marton Fucsovics,34.4,188.0,R,SRB,1.0,,1.0,10340.0,29.7,188.0,R,HUN,,,40.0,1439.0,2021,39.0,9.243871855184976,7.272398392570047,1.971473462614929,4.699999999999999,3.0
Paris Masters,Hard,64,M,2021-11-01,2021,R16,3,106421,Daniil Medvedev,200624,Sebastian Korda,25.7,198.0,R,RUS,2.0,,2.0,9540.0,21.3,196.0,R,USA,,,39.0,1474.0,2021,37.0,9.163353580751846,7.29641326877392,1.8669403119779258,4.399999999999999,4.0
Paris Masters,Hard,64,M,2021-11-01,2021,R16,3,200384,Hugo Gaston,207989,Carlos Alcaraz,21.0,173.0,L,FRA,,Q,103.0,722.0,18.4,183.0,R,ESP,,,35.0,1529.0,2021,-68.0,6.583409222158765,7.333023014386481,-0.7496137922277164,2.6000000000000014,4.0
Paris Masters,Hard,64,M,2021-11-01,2021,R16,3,100644,Alexander Zverev,105777,Grigor Dimitrov,24.5,198.0,R,GER,4.0,,4.0,7180.0,30.4,191.0,R,BUL,16.0,,30.0,1721.0,2021,26.0,8.879193928110318,7.451241684987676,1.4279522431226424,-5.899999999999999,4.0
Paris Masters,Hard,64,M,2021-11-01,2021,R16,3,134770,Casper Ruud,106218,Marcos Giron,22.8,183.0,R,NOR,6.0,,8.0,3670.0,28.2,180.0,R,USA,,Q,57.0,1034.0,2021,49.0,8.208219383496834,6.942156705699469,1.2660626777973647,-5.399999999999999,4.0
Paris Masters,Hard,64,M,2021-11-01,2021,R16,3,128034,Hubert Hurkacz,136440,Dominik Koepfer,24.7,196.0,R,POL,7.0,,10.0,3366.0,27.5,180.0,L,GER,,LL,58.0,1015.0,2021,48.0,8.121777419161074,6.923628628138427,1.1981487910226463,-2.8000000000000007,4.0
Paris Masters,Hard,64,M,2021-11-01,2021,R16,3,105902,James Duckworth,200615,Alexei Popyrin,29.7,183.0,R,AUS,,,55.0,1076.0,22.2,196.0,R,AUS,,LL,71.0,912.0,2021,16.0,6.981934677156389,6.816735880594968,0.16519879656142056,7.5,4.0
Paris Masters,Hard,64,M,2021-11-01,2021,R16,3,126203,Taylor Fritz,111815,Cameron Norrie,24.0,196.0,R,USA,,,26.0,1890.0,26.1,188.0,L,GBR,10.0,,13.0,2900.0,2021,-13.0,7.544861068658458,7.972810784121404,-0.4279497154629466,-2.1000000000000014,4.0
Paris Masters,Hard,64,M,2021-11-01,2021,R16,3,104925,Novak Djokovic,104792,Gael Monfils,34.4,188.0,R,SRB,1.0,,1.0,10340.0,35.1,193.0,R,FRA,15.0,,22.0,2078.0,2021,21.0,9.243871855184976,7.639642287858013,1.6042295673269624,-0.7000000000000028,4.0
Paris Masters,Hard,64,M,2021-11-01,2021,QF,3,106421,Daniil Medvedev,200384,Hugo Gaston,25.7,198.0,R,RUS,2.0,,2.0,9540.0,21.0,173.0,L,FRA,,Q,103.0,722.0,2021,101.0,9.163353580751846,6.583409222158765,2.579944358593081,4.699999999999999,5.0
Paris Masters,Hard,64,M,2021-11-01,2021,QF,3,100644,Alexander Zverev,134770,Casper Ruud,24.5,198.0,R,GER,4.0,,4.0,7180.0,22.8,183.0,R,NOR,6.0,,8.0,3670.0,2021,4.0,8.879193928110318,8.208219383496834,0.6709745446134843,1.6999999999999993,5.0
Paris Masters,Hard,64,M,2021-11-01,2021,QF,3,128034,Hubert Hurkacz,105902,James Duckworth,24.7,196.0,R,POL,7.0,,10.0,3366.0,29.7,183.0,R,AUS,,,55.0,1076.0,2021,45.0,8.121777419161074,6.981934677156389,1.139842742004685,-5.0,5.0
Paris Masters,Hard,64,M,2021-11-01,2021,QF,3,104925,Novak Djokovic,126203,Taylor Fritz,34.4,188.0,R,SRB,1.0,,1.0,10340.0,24.0,196.0,R,USA,,,26.0,1890.0,2021,25.0,9.243871855184976,7.544861068658458,1.699010786526518,10.399999999999999,5.0
Paris Masters,Hard,64,M,2021-11-01,2021,SF,3,106421,Daniil Medvedev,100644,Alexander Zverev,25.7,198.0,R,RUS,2.0,,2.0,9540.0,24.5,198.0,R,GER,4.0,,4.0,7180.0,2021,2.0,9.163353580751846,8.879193928110318,0.2841596526415273,1.1999999999999993,6.0
Paris Masters,Hard,64,M,2021-11-01,2021,SF,3,104925,Novak Djokovic,128034,Hubert Hurkacz,34.4,188.0,R,SRB,1.0,,1.0,10340.0,24.7,196.0,R,POL,7.0,,10.0,3366.0,2021,9.0,9.243871855184976,8.121777419161074,1.122094436023902,9.7,6.0
Paris Masters,Hard,64,M,2021-11-01,2021,F,3,104925,Novak Djokovic,106421,Daniil Medvedev,34.4,188.0,R,SRB,1.0,,1.0,10340.0,25.7,198.0,R,RUS,2.0,,2.0,9540.0,2021,1.0,9.243871855184976,9.163353580751846,0.08051827443313009,8.7,7.0
Montpellier,Hard,32,A,2021-02-22,2021,R32,3,126127,Benjamin Bonzi,106298,Lucas Pouille,24.7,183.0,R,FRA,,WC,125.0,573.0,26.9,185.0,R,FRA,,,79.0,887.0,2021,-46.0,6.352629396319567,6.78897174299217,-0.4363423466726033,-2.1999999999999993,3.0
Montpellier,Hard,32,A,2021-02-22,2021,R32,3,200624,Sebastian Korda,104542,Jo-Wilfried Tsonga,20.6,196.0,R,USA,,,92.0,810.0,35.8,188.0,R,FRA,,,66.0,1015.0,2021,-26.0,6.698268054115413,6.923628628138427,-0.22536057402301424,-15.199999999999996,3.0
Montpellier,Hard,32,A,2021-02-22,2021,R32,3,132283,Lorenzo Sonego,200384,Hugo Gaston,25.7,191.0,R,ITA,7.0,,36.0,1623.0,20.4,173.0,L,FRA,,WC,162.0,425.0,2021,126.0,7.392647520721623,6.054439346269371,1.3382081744522525,5.300000000000001,3.0
Montpellier,Hard,32,A,2021-02-22,2021,R32,3,200221,Alejandro Davidovich Fokina,126523,Bernabe Zapata Miralles,21.7,183.0,R,ESP,,,56.0,1078.0,24.1,183.0,R,ESP,,Q,146.0,484.0,2021,90.0,6.983789965258135,6.184148890937483,0.7996410743206512,-2.400000000000002,3.0
