tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,rank_diff,rank_pts_diff,age_diff,height_diff,w_ace_per_game,w_df_per_game,l_ace_per_game,l_df_per_game,w_1st_pct,w_1st_win_pct,w_bp_save_pct,l_1st_pct,l_1st_win_pct,l_bp_save_pct,match_length
2023-560,US Open,Hard,128,G,2023-08-28,206,126205,14.0,Unseeded,Tommy Paul,R,185.0,USA,26.2,200221,21.0,Unseeded,Alejandro Davidovich Fokina,R,183.0,ESP,24.2,6-1 6-0 3-6 6-3,5,R32,139.0,15.0,3.0,110.0,63.0,51.0,20.0,16.0,5.0,6.0,3.0,6.0,88.0,54.0,32.0,15.0,15.0,2.0,8.0,14.0,2570.0,21.0,1525.0,-7.0,1045.0,2.0,2.0,0.8823529411764706,0.17647058823529413,0.1875,0.375,0.5727272727272728,0.8095238095238095,0.8333333333333334,0.6136363636363636,0.5925925925925926,0.25,2.316666666666667
2023-560,US Open,Hard,128,G,2023-08-28,182,105173,22.0,Unseeded,Adrian Mannarino,L,180.0,FRA,35.1,206681,0.0,Unseeded,Fabian Marozsan,R,193.0,HUN,23.8,3-6 6-3 6-4 6-1,5,R64,133.0,10.0,2.0,104.0,62.0,45.0,22.0,17.0,5.0,8.0,10.0,4.0,110.0,69.0,48.0,14.0,19.0,7.0,14.0,35.0,1206.0,92.0,635.0,-57.0,571.0,11.3,-13.0,0.5555555555555556,0.1111111111111111,0.5,0.2,0.5961538461538461,0.7258064516129032,0.625,0.6272727272727273,0.6956521739130435,0.5,2.216666666666667
2023-560,US Open,Hard,128,G,2023-08-28,171,206173,6.0,Unseeded,Jannik Sinner,R,191.0,ITA,22.0,132283,0.0,Unseeded,Lorenzo Sonego,R,191.0,ITA,28.2,6-4 6-2 6-4,5,R64,125.0,4.0,1.0,66.0,36.0,32.0,24.0,14.0,0.0,0.0,4.0,1.0,89.0,57.0,36.0,18.0,14.0,4.0,8.0,6.0,4645.0,39.0,1105.0,-33.0,3540.0,-6.199999999999999,0.0,0.26666666666666666,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.5454545454545454,0.8888888888888888,0.0,0.6404494382022472,0.631578947368421,0.5,2.0833333333333335
2023-560,US Open,Hard,128,G,2023-08-28,172,106421,3.0,Unseeded,Daniil Medvedev,R,198.0,RUS,27.5,106331,0.0,Unseeded,Christopher Oconnell,R,183.0,AUS,29.2,6-2 6-2 6-7(6) 6-2,5,R64,184.0,12.0,10.0,109.0,59.0,48.0,27.0,19.0,3.0,5.0,3.0,1.0,132.0,81.0,47.0,24.0,18.0,12.0,20.0,3.0,6260.0,69.0,811.0,-66.0,5449.0,-1.6999999999999993,15.0,0.6,0.5,0.15789473684210525,0.05263157894736842,0.5412844036697247,0.8135593220338984,0.6,0.6136363636363636,0.5802469135802469,0.6,3.066666666666667
2023-560,US Open,Hard,128,G,2023-08-28,173,202104,0.0,Unseeded,Sebastian Baez,R,170.0,ARG,22.6,200335,0.0,Q,Felipe Meligeni Alves,R,185.0,BRA,25.5,6-7(7) 6-4 6-4 RET,5,R64,151.0,4.0,1.0,115.0,87.0,58.0,18.0,17.0,11.0,13.0,4.0,3.0,105.0,64.0,45.0,22.0,16.0,4.0,8.0,32.0,1295.0,168.0,369.0,-136.0,926.0,-2.8999999999999986,-15.0,0.2222222222222222,0.05555555555555555,0.23529411764705882,0.17647058823529413,0.7565217391304347,0.6666666666666666,0.8461538461538461,0.6095238095238096,0.703125,0.5,2.5166666666666666
2023-560,US Open,Hard,128,G,2023-08-28,103,105554,26.0,Unseeded,Daniel Evans,R,175.0,GBR,33.2,123755,0.0,Unseeded,Daniel Elahi Galan,R,191.0,COL,27.1,6-4 6-2 7-5,5,R128,158.0,5.0,3.0,92.0,56.0,45.0,21.0,15.0,2.0,2.0,12.0,4.0,101.0,60.0,39.0,21.0,15.0,4.0,8.0,28.0,1381.0,71.0,804.0,-43.0,577.0,6.100000000000001,-16.0,0.3125,0.1875,0.75,0.25,0.6086956521739131,0.8035714285714286,1.0,0.594059405940594,0.65,0.5,2.6333333333333333
2023-560,US Open,Hard,128,G,2023-08-28,207,210097,0.0,Unseeded,Ben Shelton,L,193.0,USA,20.8,106234,0.0,Unseeded,Aslan Karatsev,R,185.0,RUS,29.9,6-4 3-6 6-2 6-0,5,R32,138.0,26.0,4.0,85.0,57.0,49.0,15.0,16.0,1.0,2.0,2.0,15.0,106.0,55.0,41.0,22.0,17.0,4.0,10.0,47.0,1015.0,77.0,773.0,-30.0,242.0,-9.099999999999998,8.0,1.5294117647058822,0.23529411764705882,0.1111111111111111,0.8333333333333334,0.6705882352941176,0.8596491228070176,0.5,0.5188679245283019,0.7454545454545455,0.4,2.3
2023-560,US Open,Hard,128,G,2023-08-28,113,104527,0.0,Unseeded,Stan Wawrinka,R,183.0,SUI,38.4,106415,0.0,Unseeded,Yoshihito Nishioka,L,170.0,JPN,27.9,7-6(5) 6-2 6-4,5,R128,145.0,12.0,0.0,90.0,49.0,41.0,22.0,16.0,0.0,1.0,2.0,3.0,107.0,55.0,35.0,27.0,15.0,7.0,11.0,49.0,1004.0,44.0,1025.0,5.0,-21.0,10.5,13.0,0.7058823529411765,0.0,0.125,0.1875,0.5444444444444444,0.8367346938775511,0.0,0.514018691588785,0.6363636363636364,0.6363636363636364,2.4166666666666665
2023-560,US Open,Hard,128,G,2023-08-28,209,126203,9.0,Unseeded,Taylor Fritz,R,196.0,USA,25.8,210150,0.0,Q,Jakub Mensik,R,193.0,CZE,17.9,6-1 6-2 6-0,5,R32,90.0,10.0,1.0,58.0,33.0,30.0,15.0,11.0,0.0,0.0,1.0,3.0,57.0,32.0,15.0,7.0,10.0,2.0,9.0,9.0,3605.0,206.0,305.0,-197.0,3300.0,7.900000000000002,3.0,0.8333333333333334,0.08333333333333333,0.09090909090909091,0.2727272727272727,0.5689655172413793,0.9090909090909091,0.0,0.5614035087719298,0.46875,0.2222222222222222,1.5
2023-560,US Open,Hard,128,G,2023-08-28,174,111797,23.0,Unseeded,Nicolas Jarry,R,201.0,CHI,27.8,210506,0.0,WC,Alex Michelsen,R,193.0,USA,19.0,4-6 6-3 6-3 6-3,5,R64,167.0,12.0,1.0,110.0,74.0,55.0,22.0,19.0,6.0,9.0,6.0,1.0,109.0,81.0,47.0,15.0,18.0,5.0,11.0,25.0,1439.0,127.0,481.0,-102.0,958.0,8.8,8.0,0.6,0.05,0.3157894736842105,0.05263157894736842,0.6727272727272727,0.7432432432432432,0.6666666666666666,0.7431192660550459,0.5802469135802469,0.45454545454545453,2.783333333333333
2023-560,US Open,Hard,128,G,2023-08-28,119,202104,0.0,Unseeded,Sebastian Baez,R,170.0,ARG,22.6,106432,27.0,Unseeded,Borna Coric,R,188.0,CRO,26.7,7-5 7-5 6-1,5,R128,155.0,6.0,1.0,112.0,81.0,57.0,16.0,16.0,6.0,7.0,3.0,2.0,88.0,53.0,33.0,19.0,15.0,5.0,10.0,32.0,1295.0,23.0,1450.0,9.0,-155.0,-4.099999999999998,-18.0,0.35294117647058826,0.058823529411764705,0.1875,0.125,0.7232142857142857,0.7037037037037037,0.8571428571428571,0.6022727272727273,0.6226415094339622,0.5,2.5833333333333335
2023-560,US Open,Hard,128,G,2023-08-28,123,200282,13.0,Unseeded,Alex De Minaur,R,183.0,AUS,24.5,207608,0.0,Q,Timofey Skatov,R,175.0,KAZ,22.5,6-2 3-6 6-1 7-5,5,R128,162.0,7.0,4.0,106.0,56.0,42.0,26.0,18.0,2.0,6.0,2.0,3.0,104.0,69.0,38.0,17.0,18.0,6.0,14.0,13.0,2595.0,129.0,477.0,-116.0,2118.0,2.0,8.0,0.3684210526315789,0.21052631578947367,0.10526315789473684,0.15789473684210525,0.5283018867924528,0.75,0.3333333333333333,0.6634615384615384,0.5507246376811594,0.42857142857142855,2.7
2023-560,US Open,Hard,128,G,2023-08-28,122,200059,0.0,Unseeded,Yibing Wu,R,183.0,CHN,23.8,105583,0.0,Unseeded,Dusan Lajovic,R,183.0,SRB,33.1,3-6 6-4 2-6 6-4 6-2,5,R128,178.0,5.0,5.0,136.0,90.0,60.0,27.0,23.0,3.0,8.0,13.0,3.0,147.0,89.0,64.0,23.0,22.0,5.0,10.0,86.0,683.0,52.0,938.0,34.0,-255.0,-9.3,0.0,0.20833333333333334,0.20833333333333334,0.5652173913043478,0.13043478260869565,0.6617647058823529,0.6666666666666666,0.375,0.6054421768707483,0.7191011235955056,0.5,2.966666666666667
2023-560,US Open,Hard,128,G,2023-08-28,121,210506,0.0,WC,Alex Michelsen,R,193.0,USA,19.0,105077,0.0,Unseeded,Albert Ramos,L,188.0,ESP,35.6,6-4 6-3 6-4,5,R128,120.0,6.0,3.0,82.0,55.0,43.0,12.0,14.0,2.0,4.0,3.0,1.0,91.0,64.0,40.0,11.0,15.0,3.0,9.0,127.0,481.0,88.0,653.0,39.0,-172.0,-16.6,5.0,0.4,0.2,0.1875,0.0625,0.6707317073170732,0.7818181818181819,0.5,0.7032967032967034,0.625,0.3333333333333333,2.0
2023-560,US Open,Hard,128,G,2023-08-28,120,111797,23.0,Unseeded,Nicolas Jarry,R,201.0,CHI,27.8,209414,0.0,Unseeded,Luca Van Assche,R,178.0,FRA,19.2,6-3 3-6 6-2 7-6(3),5,R128,215.0,29.0,4.0,120.0,78.0,61.0,21.0,19.0,4.0,6.0,6.0,5.0,139.0,86.0,59.0,22.0,20.0,9.0,13.0,25.0,1439.0,64.0,831.0,-39.0,608.0,8.600000000000001,23.0,1.45,0.2,0.2857142857142857,0.23809523809523808,0.65,0.782051282051282,0.6666666666666666,0.6187050359712231,0.686046511627907,0.6923076923076923,3.5833333333333335
2023-560,US Open,Hard,128,G,2023-08-28,115,206173,6.0,Unseeded,Jannik Sinner,R,191.0,ITA,22.0,105870,0.0,Unseeded,Yannick Hanfmann,R,193.0,GER,31.7,6-3 6-1 6-1,5,R128,138.0,5.0,3.0,74.0,41.0,32.0,20.0,12.0,4.0,4.0,7.0,3.0,100.0,63.0,36.0,14.0,11.0,9.0,15.0,6.0,4645.0,54.0,929.0,-48.0,3716.0,-9.7,-2.0,0.38461538461538464,0.23076923076923078,0.5833333333333334,0.25,0.5540540540540541,0.7804878048780488,1.0,0.63,0.5714285714285714,0.6,2.3
2023-560,US Open,Hard,128,G,2023-08-28,118,200335,0.0,Q,Felipe Meligeni Alves,R,185.0,BRA,25.5,105902,0.0,LL,James Duckworth,R,183.0,AUS,31.6,6-4 7-6(11) 6-3,5,R128,135.0,20.0,3.0,116.0,87.0,66.0,12.0,16.0,10.0,11.0,7.0,3.0,101.0,57.0,35.0,27.0,16.0,5.0,8.0,168.0,369.0,111.0,538.0,57.0,-169.0,-6.100000000000001,2.0,1.1764705882352942,0.17647058823529413,0.4117647058823529,0.17647058823529413,0.75,0.7586206896551724,0.9090909090909091,0.5643564356435643,0.6140350877192983,0.625,2.25
2023-560,US Open,Hard,128,G,2023-08-28,117,106331,0.0,Unseeded,Christopher Oconnell,R,183.0,AUS,29.2,126845,0.0,Unseeded,Max Purcell,R,185.0,AUS,25.4,6-4 6-3 3-6 7-6(5),5,R128,172.0,18.0,3.0,131.0,81.0,65.0,22.0,21.0,7.0,11.0,22.0,4.0,130.0,79.0,61.0,24.0,21.0,9.0,14.0,69.0,811.0,43.0,1048.0,26.0,-237.0,3.8000000000000007,-2.0,0.8181818181818182,0.13636363636363635,1.0,0.18181818181818182,0.6183206106870229,0.8024691358024691,0.6363636363636364,0.6076923076923076,0.7721518987341772,0.6428571428571429,2.8666666666666667
2023-560,US Open,Hard,128,G,2023-08-28,116,106421,3.0,Unseeded,Daniil Medvedev,R,198.0,RUS,27.5,105226,0.0,Unseeded,Attila Balazs,R,180.0,HUN,34.9,6-1 6-1 6-0,5,R128,74.0,8.0,3.0,54.0,36.0,31.0,9.0,10.0,0.0,0.0,0.0,5.0,63.0,45.0,17.0,5.0,10.0,6.0,14.0,3.0,6260.0,745.0,,-742.0,,-7.399999999999999,18.0,0.7272727272727273,0.2727272727272727,0.0,0.45454545454545453,0.6666666666666666,0.8611111111111112,0.0,0.7142857142857143,0.37777777777777777,0.42857142857142855,1.2333333333333334
2023-560,US Open,Hard,128,G,2023-08-28,125,104545,0.0,WC,John Isner,R,208.0,USA,38.3,207680,0.0,Unseeded,Facundo Diaz Acosta,L,183.0,ARG,22.6,6-4 6-3 7-6(1),5,R128,156.0,11.0,0.0,83.0,53.0,42.0,25.0,16.0,0.0,0.0,5.0,6.0,113.0,75.0,52.0,16.0,16.0,7.0,9.0,157.0,400.0,94.0,629.0,63.0,-229.0,15.699999999999996,25.0,0.6470588235294118,0.0,0.29411764705882354,0.35294117647058826,0.6385542168674698,0.7924528301886793,0.0,0.6637168141592921,0.6933333333333334,0.7777777777777778,2.6
2023-560,US Open,Hard,128,G,2023-08-28,195,104925,2.0,Unseeded,Novak Djokovic,R,188.0,SRB,36.2,126523,0.0,Unseeded,Bernabe Zapata Miralles,R,183.0,ESP,26.6,6-4 6-1 6-1,5,R64,120.0,5.0,0.0,72.0,42.0,32.0,22.0,12.0,6.0,6.0,2.0,2.0,80.0,55.0,31.0,10.0,12.0,5.0,11.0,2.0,9795.0,76.0,776.0,-74.0,9019.0,9.600000000000001,5.0,0.38461538461538464,0.0,0.15384615384615385,0.15384615384615385,0.5833333333333334,0.7619047619047619,1.0,0.6875,0.5636363636363636,0.45454545454545453,2.0
2023-560,US Open,Hard,128,G,2023-08-28,124,111581,0.0,WC,Michael Mmoh,R,188.0,USA,25.6,111575,11.0,Unseeded,Karen Khachanov,R,198.0,RUS,27.2,6-2 6-4 6-2,5,R128,140.0,8.0,4.0,79.0,47.0,37.0,17.0,13.0,2.0,3.0,6.0,7.0,88.0,46.0,31.0,13.0,13.0,4.0,10.0,89.0,644.0,11.0,2845.0,78.0,-2201.0,-1.5999999999999979,-10.0,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.5,0.5949367088607594,0.7872340425531915,0.6666666666666666,0.5227272727272727,0.6739130434782609,0.4,2.3333333333333335
2023-560,US Open,Hard,128,G,2023-08-28,130,104792,0.0,Unseeded,Gael Monfils,R,193.0,FRA,36.9,106121,0.0,Q,Taro Daniel,R,191.0,JPN,30.5,4-6 6-4 6-2 7-6(4),5,R128,190.0,23.0,12.0,123.0,76.0,64.0,17.0,20.0,4.0,7.0,5.0,12.0,131.0,61.0,43.0,38.0,21.0,8.0,13.0,162.0,387.0,95.0,618.0,67.0,-231.0,6.399999999999999,2.0,1.0952380952380953,0.5714285714285714,0.22727272727272727,0.5454545454545454,0.6178861788617886,0.8421052631578947,0.5714285714285714,0.46564885496183206,0.7049180327868853,0.6153846153846154,3.1666666666666665
2023-560,US Open,Hard,128,G,2023-08-28,126,207733,0.0,Unseeded,Jack Draper,L,193.0,GBR,21.6,105430,0.0,Unseeded,Radu Albot,R,175.0,MDA,33.7,6-1 6-4 6-3,5,R128,123.0,9.0,2.0,75.0,44.0,37.0,19.0,13.0,3.0,3.0,1.0,4.0,89.0,54.0,32.0,18.0,13.0,6.0,11.0,123.0,491.0,102.0,576.0,21.0,-85.0,-12.100000000000001,18.0,0.6428571428571429,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.5866666666666667,0.8409090909090909,1.0,0.6067415730337079,0.5925925925925926,0.5454545454545454,2.05
2023-560,US Open,Hard,128,G,2023-08-28,127,128034,17.0,Unseeded,Hubert Hurkacz,R,196.0,POL,26.5,144817,0.0,Unseeded,Marc Andrea Huesler,L,196.0,SUI,27.1,4-6 5-7 7-6(0) 6-3 6-1,5,R128,192.0,19.0,4.0,141.0,93.0,75.0,23.0,25.0,3.0,7.0,11.0,8.0,147.0,90.0,67.0,23.0,26.0,7.0,13.0,17.0,2035.0,97.0,604.0,-80.0,1431.0,-0.6000000000000014,0.0,0.7307692307692307,0.15384615384615385,0.4074074074074074,0.2962962962962963,0.6595744680851063,0.8064516129032258,0.42857142857142855,0.6122448979591837,0.7444444444444445,0.5384615384615384,3.2
2023-560,US Open,Hard,128,G,2023-08-28,128,126610,0.0,Unseeded,Matteo Berrettini,R,196.0,ITA,27.3,200005,29.0,Unseeded,Ugo Humbert,L,188.0,FRA,25.1,6-4 6-2 6-2,5,R128,143.0,11.0,1.0,88.0,54.0,40.0,20.0,16.0,7.0,7.0,3.0,5.0,87.0,46.0,26.0,21.0,12.0,4.0,9.0,36.0,1147.0,33.0,1258.0,3.0,-111.0,2.1999999999999993,8.0,0.6470588235294118,0.058823529411764705,0.23076923076923078,0.38461538461538464,0.6136363636363636,0.7407407407407407,1.0,0.5287356321839081,0.5652173913043478,0.4444444444444444,2.3833333333333333
2023-560,US Open,Hard,128,G,2023-08-28,129,126239,0.0,Unseeded,Arthur Rinderknech,R,196.0,FRA,28.0,106043,0.0,Unseeded,Diego Schwartzman,R,170.0,ARG,31.0,6-3 6-4 6-2,5,R128,128.0,19.0,1.0,80.0,51.0,44.0,15.0,14.0,1.0,1.0,0.0,5.0,82.0,51.0,37.0,11.0,13.0,7.0,11.0,73.0,781.0,114.0,531.0,-41.0,250.0,-3.0,26.0,1.2666666666666666,0.06666666666666667,0.0,0.35714285714285715,0.6375,0.8627450980392157,1.0,0.6219512195121951,0.7254901960784313,0.6363636363636364,2.1333333333333333
2023-560,US Open,Hard,128,G,2023-08-28,131,126094,8.0,Unseeded,Andrey Rublev,R,188.0,RUS,25.8,209070,0.0,LL,Arthur Cazaux,R,183.0,FRA,21.0,6-4 7-6(5) 6-1,5,R128,152.0,5.0,3.0,98.0,60.0,49.0,19.0,15.0,3.0,4.0,6.0,2.0,112.0,61.0,42.0,21.0,15.0,5.0,9.0,8.0,4515.0,119.0,520.0,-111.0,3995.0,4.800000000000001,5.0,0.3125,0.1875,0.375,0.125,0.6122448979591837,0.8166666666666667,0.75,0.5446428571428571,0.6885245901639344,0.5555555555555556,2.533333333333333
2023-560,US Open,Hard,128,G,2023-08-28,132,134770,5.0,Unseeded,Casper Ruud,R,183.0,NOR,24.6,207182,0.0,Q,Emilio Nava,R,185.0,USA,21.7,7-6(5) 3-6 6-4 7-6(5),5,R128,197.0,4.0,3.0,138.0,88.0,64.0,30.0,23.0,8.0,11.0,13.0,3.0,128.0,93.0,71.0,20.0,22.0,5.0,8.0,5.0,4715.0,154.0,402.0,-149.0,4313.0,2.900000000000002,-2.0,0.16666666666666666,0.125,0.5652173913043478,0.13043478260869565,0.6376811594202898,0.7272727272727273,0.7272727272727273,0.7265625,0.7634408602150538,0.625,3.283333333333333
2023-560,US Open,Hard,128,G,2023-08-28,133,111190,0.0,Unseeded,Zhizhen Zhang,R,193.0,CHN,26.8,200670,0.0,Unseeded,J J Wolf,R,183.0,USA,24.6,7-5 7-5 6-7(5) 4-6 6-3,5,R128,269.0,15.0,7.0,195.0,116.0,83.0,35.0,28.0,14.0,21.0,16.0,7.0,167.0,103.0,72.0,31.0,28.0,15.0,24.0,67.0,817.0,45.0,1025.0,22.0,-208.0,2.1999999999999993,10.0,0.5172413793103449,0.2413793103448276,0.5517241379310345,0.2413793103448276,0.5948717948717949,0.7155172413793104,0.6666666666666666,0.6167664670658682,0.6990291262135923,0.625,4.483333333333333
2023-560,US Open,Hard,128,G,2023-08-28,134,208014,0.0,WC,Rinky Hijikata,R,178.0,AUS,22.5,200303,0.0,Unseeded,Pavel Kotov,R,191.0,RUS,24.7,7-5 5-7 6-3 7-5,5,R128,239.0,5.0,4.0,143.0,72.0,51.0,34.0,23.0,8.0,15.0,8.0,6.0,164.0,95.0,59.0,32.0,22.0,17.0,26.0,110.0,547.0,98.0,603.0,12.0,-56.0,-2.1999999999999993,-13.0,0.20833333333333334,0.16666666666666666,0.34782608695652173,0.2608695652173913,0.5034965034965035,0.7083333333333334,0.5333333333333333,0.5792682926829268,0.6210526315789474,0.6538461538461539,3.9833333333333334
2023-560,US Open,Hard,128,G,2023-08-28,135,105916,0.0,Unseeded,Marton Fucsovics,R,188.0,HUN,31.5,200624,31.0,Unseeded,Sebastian Korda,R,196.0,USA,23.1,7-6(4) 4-6 7-6(1) 4-6 6-4,5,R128,266.0,11.0,8.0,188.0,112.0,80.0,41.0,27.0,7.0,11.0,8.0,7.0,159.0,90.0,67.0,43.0,29.0,3.0,6.0,57.0,898.0,31.0,1330.0,26.0,-432.0,8.399999999999999,-8.0,0.39285714285714285,0.2857142857142857,0.26666666666666666,0.23333333333333334,0.5957446808510638,0.7142857142857143,0.6363636363636364,0.5660377358490566,0.7444444444444445,0.5,4.433333333333334
2023-560,US Open,Hard,128,G,2023-08-28,136,105173,22.0,Unseeded,Adrian Mannarino,L,180.0,FRA,35.1,133297,0.0,Unseeded,Yosuke Watanuki,R,180.0,JPN,25.3,7-5 6-7(3) 6-3 7-5,5,R128,215.0,8.0,2.0,132.0,86.0,64.0,29.0,22.0,5.0,6.0,16.0,8.0,159.0,85.0,61.0,39.0,24.0,7.0,12.0,35.0,1206.0,85.0,686.0,-50.0,520.0,9.8,0.0,0.34782608695652173,0.08695652173913043,0.64,0.32,0.6515151515151515,0.7441860465116279,0.8333333333333334,0.5345911949685535,0.7176470588235294,0.5833333333333334,3.5833333333333335
2023-560,US Open,Hard,128,G,2023-08-28,137,206681,0.0,Unseeded,Fabian Marozsan,R,193.0,HUN,23.8,104755,0.0,Unseeded,Richard Gasquet,R,183.0,FRA,37.1,6-3 6-1 6-7(5) 6-7(1) 6-2,5,R128,198.0,15.0,3.0,161.0,108.0,75.0,27.0,25.0,9.0,12.0,13.0,5.0,144.0,90.0,62.0,25.0,25.0,7.0,16.0,92.0,635.0,55.0,915.0,37.0,-280.0,-13.3,10.0,0.5769230769230769,0.11538461538461539,0.5,0.19230769230769232,0.6708074534161491,0.6944444444444444,0.75,0.625,0.6888888888888889,0.4375,3.3
2023-560,US Open,Hard,128,G,2023-08-28,114,132283,0.0,Unseeded,Lorenzo Sonego,R,191.0,ITA,28.2,134457,0.0,Q,Nicolas Moreno De Alboran,R,185.0,USA,26.1,6-3 6-4 6-2,5,R128,139.0,5.0,1.0,82.0,46.0,35.0,20.0,14.0,1.0,3.0,8.0,8.0,93.0,62.0,36.0,10.0,13.0,8.0,14.0,39.0,1105.0,131.0,470.0,-92.0,635.0,2.099999999999998,6.0,0.3333333333333333,0.06666666666666667,0.5714285714285714,0.5714285714285714,0.5609756097560976,0.7608695652173914,0.3333333333333333,0.6666666666666666,0.5806451612903226,0.5714285714285714,2.316666666666667
2023-560,US Open,Hard,128,G,2023-08-28,106,200318,0.0,Q,Yu Hsiou Hsu,R,178.0,TPE,24.4,106423,0.0,Unseeded,Thanasi Kokkinakis,R,193.0,AUS,27.3,6-3 6-4 3-6 6-3,5,R128,172.0,7.0,1.0,112.0,75.0,60.0,22.0,19.0,6.0,7.0,16.0,10.0,120.0,72.0,55.0,19.0,18.0,10.0,13.0,237.0,268.0,78.0,766.0,159.0,-498.0,-2.900000000000002,-15.0,0.35,0.05,0.8421052631578947,0.5263157894736842,0.6696428571428571,0.8,0.8571428571428571,0.6,0.7638888888888888,0.7692307692307693,2.8666666666666667
2023-560,US Open,Hard,128,G,2023-08-28,112,144869,30.0,Unseeded,Tomas Martin Etcheverry,R,196.0,ARG,24.1,202261,0.0,Q,Otto Virtanen,R,193.0,FIN,22.1,6-3 6-7(3) 1-6 6-4 7-6(5),5,R128,265.0,8.0,1.0,171.0,128.0,84.0,26.0,28.0,8.0,13.0,12.0,10.0,179.0,96.0,72.0,39.0,24.0,10.0,14.0,34.0,1250.0,133.0,456.0,-99.0,794.0,2.0,3.0,0.27586206896551724,0.034482758620689655,0.48,0.4,0.7485380116959064,0.65625,0.6153846153846154,0.5363128491620112,0.75,0.7142857142857143,4.416666666666667
2023-560,US Open,Hard,128,G,2023-08-28,111,105777,19.0,Unseeded,Grigor Dimitrov,R,191.0,BUL,32.2,144684,0.0,Unseeded,Alex Molcan,L,178.0,SVK,25.7,6-7(9) 6-7(5) 6-1 7-5 7-6(9),5,R128,278.0,20.0,8.0,184.0,112.0,87.0,41.0,29.0,5.0,7.0,8.0,9.0,182.0,106.0,75.0,44.0,29.0,9.0,14.0,19.0,1690.0,115.0,530.0,-96.0,1160.0,6.5000000000000036,13.0,0.6666666666666666,0.26666666666666666,0.26666666666666666,0.3,0.6086956521739131,0.7767857142857143,0.7142857142857143,0.5824175824175825,0.7075471698113207,0.6428571428571429,4.633333333333334
2023-560,US Open,Hard,128,G,2023-08-28,208,208502,0.0,Q,Dominic Stricker,L,183.0,SUI,21.0,126127,0.0,WC,Benjamin Bonzi,R,183.0,FRA,27.2,2-6 7-5 7-6(4) 3-6 6-2,5,R32,207.0,14.0,3.0,161.0,82.0,57.0,38.0,24.0,8.0,15.0,10.0,4.0,142.0,76.0,53.0,34.0,26.0,2.0,9.0,128.0,480.0,108.0,555.0,20.0,-75.0,-6.199999999999999,0.0,0.56,0.12,0.37037037037037035,0.14814814814814814,0.5093167701863354,0.6951219512195121,0.5333333333333333,0.5352112676056338,0.6973684210526315,0.2222222222222222,3.45
2023-560,US Open,Hard,128,G,2023-08-28,175,200282,13.0,Unseeded,Alex De Minaur,R,183.0,AUS,24.5,200059,0.0,Unseeded,Yibing Wu,R,183.0,CHN,23.8,6-1 6-2 6-1,5,R64,87.0,2.0,2.0,61.0,29.0,24.0,22.0,11.0,1.0,1.0,1.0,7.0,79.0,40.0,20.0,17.0,11.0,11.0,18.0,13.0,2595.0,86.0,683.0,-73.0,1912.0,0.6999999999999993,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5833333333333334,0.47540983606557374,0.8275862068965517,1.0,0.5063291139240507,0.5,0.6111111111111112,1.45
2023-560,US Open,Hard,128,G,2023-08-28,192,127339,0.0,Q,Borna Gojo,R,196.0,CRO,25.4,111456,0.0,Unseeded,Mackenzie Mcdonald,R,178.0,USA,28.3,6-3 6-4 6-4,5,R64,136.0,13.0,2.0,84.0,54.0,38.0,21.0,15.0,1.0,3.0,5.0,2.0,93.0,66.0,44.0,10.0,14.0,12.0,17.0,105.0,559.0,40.0,1085.0,65.0,-526.0,-2.900000000000002,18.0,0.8125,0.125,0.3333333333333333,0.13333333333333333,0.6428571428571429,0.7037037037037037,0.3333333333333333,0.7096774193548387,0.6666666666666666,0.7058823529411765,2.2666666666666666
2023-560,US Open,Hard,128,G,2023-08-28,177,207733,0.0,Unseeded,Jack Draper,L,193.0,GBR,21.6,128034,17.0,Unseeded,Hubert Hurkacz,R,196.0,POL,26.5,6-2 6-4 7-5,5,R64,132.0,4.0,5.0,87.0,51.0,39.0,23.0,15.0,2.0,3.0,8.0,0.0,103.0,58.0,39.0,19.0,15.0,6.0,11.0,123.0,491.0,17.0,2035.0,106.0,-1544.0,-4.899999999999999,-3.0,0.25,0.3125,0.5,0.0,0.5862068965517241,0.7647058823529411,0.6666666666666666,0.5631067961165048,0.6724137931034483,0.5454545454545454,2.2
